T(h:m:s),FT(h:m:s),T(Sec),T(ms),UF(Hz),Sats,Date,Time,Lat,Lon,Alt(Ft),Alt(M),GndSpd(M/S),Head(Deg),PDOP,intT(C),intT(F),extT(C),extT(F),msTemp(C),msTemp(F),msPress(PSI),msPress(ATM),msAlt(ft),msAlt(M),VertVel(Ft/S),VertVel(M/S),mag x,mag y,mag z,accel x,accel y,accel z,gyro x,gyro y,gyro z,orien yaw,orien pitch,orien roll,xbee message
0:01:40,NA:NA:NA,100.9,100926,1,7,10/14/23,9:53:40,33.379795,-105.257515,5150,1569.72,0.169,0,511,13.7,56.66,11.53,52.76,14.27,57.69,12.37,0.84,4729.26,1441.48,-0.63,-0.19,-6.56,-30.56,35.75,-0.8,3.27,-9.08,-0.02,0.03,0.04,101.31,-160,-5.88,
0:01:41,NA:NA:NA,101.9,101926,1,7,10/14/23,9:53:41,33.379791,-105.257515,5149.06,1569.44,0.119,0,511,13.68,56.62,11.62,52.92,14.23,57.61,12.37,0.84,4730.83,1441.96,1.57,0.48,-6.19,-31,36.19,-0.54,3.13,-9.17,0.03,-0.04,0.06,101.56,-159.94,-5.19,
0:01:42,NA:NA:NA,102.9,102926,1,7,10/14/23,9:53:42,33.379787,-105.257515,5150.65,1569.92,0.068,0,511,13.68,56.62,11.69,53.04,14.24,57.63,12.37,0.84,4729.89,1441.67,-0.94,-0.29,-6.56,-30.19,35.38,-0.78,3.44,-9.24,-0.02,-0.02,0,102.06,-159.75,-5.06,
0:01:43,NA:NA:NA,103.9,103926,1,7,10/14/23,9:53:43,33.379787,-105.257507,5151.97,1570.32,0.222,0,511,13.61,56.5,11.58,52.84,14.25,57.65,12.37,0.84,4729.58,1441.57,-0.31,-0.1,-7.69,-31,34.69,-0.7,3.24,-9.01,0.01,0.01,0,102.75,-159.75,-5.06,
0:01:44,NA:NA:NA,104.9,104926,1,7,10/14/23,9:53:44,33.37978,-105.257507,5152.41,1570.45,0.235,0,511,13.55,56.38,11.64,52.96,14.24,57.63,12.37,0.84,4731.78,1442.25,2.2,0.67,-7.25,-30.56,35,-0.95,3.32,-9.38,-0.01,0.02,0.01,102.81,-159.44,-5.5,
0:01:45,NA:NA:NA,105.9,105926,1,7,10/14/23,9:53:45,33.379776,-105.257507,5152.37,1570.44,0.221,0,511,13.52,56.34,11.69,53.04,14.21,57.58,12.37,0.84,4730.52,1441.86,-1.26,-0.38,-8,-29.75,33.19,-0.74,3.34,-8.7,-0.06,-0.02,0.03,103.06,-159.12,-5.31,
0:01:46,NA:NA:NA,106.9,106926,1,7,10/14/23,9:53:46,33.379776,-105.257507,5153.34,1570.74,0.272,0,511,13.48,56.26,11.69,53.04,14.19,57.54,12.37,0.84,4731.46,1442.15,0.94,0.29,-7.69,-31.25,36.06,-0.92,3.25,-9.18,-0.01,0,0.04,103.12,-159.56,-5.06,
0:01:47,NA:NA:NA,107.9,107926,1,7,10/14/23,9:53:47,33.379772,-105.257507,5153.52,1570.79,0.317,0,511,13.48,56.26,11.76,53.16,14.18,57.52,12.37,0.84,4730.52,1441.86,-0.94,-0.29,-8.06,-31.25,35.56,-0.82,3.21,-9.08,-0.02,0,-0.03,103.69,-159.19,-4.88,
0:01:48,NA:NA:NA,108.9,108926,1,7,10/14/23,9:53:48,33.379772,-105.2575,5152.72,1570.55,0.371,0,511,13.41,56.14,11.69,53.04,14.17,57.51,12.37,0.84,4731.15,1442.05,0.63,0.19,-7,-30.19,34.69,-0.61,3.38,-8.94,0.01,0.01,0.04,103.81,-159.25,-4.69,
0:01:49,NA:NA:NA,109.9,109926,1,7,10/14/23,9:53:49,33.379768,-105.2575,5152.57,1570.5,0.326,0,511,13.35,56.02,11.64,52.96,14.14,57.45,12.37,0.84,4731.15,1442.05,0,0,-7.38,-31,34.19,-0.45,3.21,-8.75,-0.03,-0.05,0,103.94,-159,-4.5,
0:01:50,NA:NA:NA,110.9,110926,1,7,10/14/23,9:53:50,33.379765,-105.2575,5152.48,1570.47,0.461,0,511,13.37,56.06,11.62,52.92,14.14,57.45,12.37,0.84,4732.09,1442.34,0.94,0.29,-7.25,-32.06,34.06,0.14,3.64,-8.99,0.08,-0.09,-0.09,98.12,-158.25,-2.88,
0:01:51,NA:NA:NA,111.9,111926,1,7,10/14/23,9:53:51,33.379761,-105.2575,5151.68,1570.23,0.302,0,511,13.44,56.18,11.62,52.92,14.14,57.45,12.37,0.84,4733.67,1442.82,1.57,0.48,9.5,-32.75,34,-2.97,3,-8.73,-0.12,0.43,-0.63,74.88,-159.38,-15.5,
0:01:52,NA:NA:NA,112.9,112926,1,7,10/14/23,9:53:52,33.379761,-105.2575,5153.48,1570.78,0.921,155.53,511,13.5,56.3,11.73,53.12,14.14,57.45,12.36,0.84,4736.5,1443.68,2.83,0.86,10.25,-34.56,33.56,0.01,3.22,-9.23,0.49,-0.4,-0.4,54.38,-156.56,-2.88,
0:01:53,NA:NA:NA,113.9,113926,1,7,10/14/23,9:53:53,33.379757,-105.2575,5153.17,1570.69,0.725,155.53,511,13.55,56.38,11.87,53.37,14.16,57.49,12.36,0.84,4741.53,1445.22,5.04,1.53,13.69,-22.88,42.88,-0.79,3.33,-9.98,0.34,-0.14,0.06,45.06,-167.69,-0.75,
0:01:54,NA:NA:NA,114.9,114926,1,7,10/14/23,9:53:54,33.379753,-105.2575,5152.06,1570.35,0.261,155.53,511,13.66,56.58,12.12,53.81,14.19,57.54,12.36,0.84,4742.79,1445.6,1.26,0.38,19.06,-22.88,40.88,-0.37,2.73,-9.51,-0.21,-0.28,-0.06,46.75,-163.69,-5.31,
0:01:55,NA:NA:NA,115.9,115926,1,7,10/14/23,9:53:55,33.379753,-105.2575,5151.65,1570.22,0.137,155.53,511,13.77,56.78,12.25,54.05,14.23,57.61,12.36,0.84,4744.36,1446.08,1.57,0.48,17.88,-24.19,35.56,-0.12,3.51,-9.45,0.1,-0.02,0.01,44.62,-160,-4.94,
0:01:56,NA:NA:NA,116.9,116926,1,7,10/14/23,9:53:56,33.379753,-105.2575,5151.51,1570.18,0.12,155.53,511,13.81,56.86,12.52,54.54,14.28,57.7,12.36,0.84,4744.99,1446.27,0.63,0.19,17.56,-24.19,35.56,-0.52,3.65,-9.31,0.02,-0.08,0,45.19,-159.56,-4.5,
0:01:57,NA:NA:NA,117.9,117926,1,7,10/14/23,9:53:57,33.379749,-105.257492,5149.9,1569.69,0.096,155.53,511,13.84,56.9,12.61,54.7,14.31,57.76,12.36,0.84,4739.64,1444.64,-5.35,-1.63,17.75,-23.56,38.38,-0.02,3.28,-8.43,-0.32,-0.09,0.16,48.75,-160.88,-6.19,
0:01:58,NA:NA:NA,118.9,118926,1,7,10/14/23,9:53:58,33.379749,-105.257492,5150.52,1569.88,0.134,155.53,511,13.9,57.02,12.72,54.9,14.35,57.83,12.36,0.84,4734.61,1443.11,-5.03,-1.53,11.69,-41,23,-0.67,5.61,-7.84,-0.02,-0.06,0.21,67.75,-146.06,-8.5,
0:01:59,NA:NA:NA,119.9,119926,1,7,10/14/23,9:53:59,33.379749,-105.257492,5151.45,1570.16,0.146,155.53,511,13.86,56.94,12.59,54.66,14.37,57.87,12.36,0.84,4735.55,1443.4,0.94,0.29,9,-43.56,21.25,-1.22,5.58,-7.35,0.03,0.13,-0.06,73.06,-140.88,-8.62,
0:02:00,NA:NA:NA,120.9,120926,1,7,10/14/23,9:54:00,33.379749,-105.2575,5151.86,1570.29,0.24,155.53,511,13.92,57.06,12.41,54.34,14.39,57.9,12.37,0.84,4733.35,1442.73,-2.2,-0.67,7.88,-40.5,24.25,-0.55,5.59,-9.22,0.51,0.1,0.24,75.5,-149.88,-7.12,
0:02:01,NA:NA:NA,121.9,121926,1,8,10/14/23,9:54:01,33.379768,-105.2575,5159.54,1572.63,0.08,155.53,197,13.86,56.94,12.41,54.34,14.41,57.94,12.37,0.84,4733.98,1442.92,0.63,0.19,-0.75,-33,34.19,-0.88,3.08,-11.35,0.85,-0.27,-0.06,92.19,-162.44,-3.38,
0:02:02,NA:NA:NA,122.9,122926,1,8,10/14/23,9:54:02,33.379784,-105.2575,5164.69,1574.2,0.147,155.53,197,13.86,56.94,12.23,54.01,14.43,57.97,12.36,0.84,4734.61,1443.11,0.63,0.19,-2.69,-28.19,37.75,-0.9,1.23,-8.06,0.4,0.2,-0.29,91.31,-170.06,-0.38,
0:02:03,NA:NA:NA,123.9,123926,1,9,10/14/23,9:54:03,33.379795,-105.2575,5166.56,1574.77,0.471,155.53,180,13.86,56.94,12.07,53.73,14.44,57.99,12.37,0.84,4732.72,1442.53,-1.89,-0.58,-11.5,-21.88,38.75,1.06,0.32,-9.56,0.01,-0.44,-0.06,104.62,-173.62,5.25,
0:02:04,NA:NA:NA,124.9,124926,1,9,10/14/23,9:54:04,33.379799,-105.2575,5165.84,1574.55,0.14,155.53,180,13.88,56.98,12.09,53.77,14.47,58.05,12.36,0.84,4734.3,1443.01,1.57,0.48,-14.56,-16.38,40.19,0.09,0.51,-7.7,0.19,0.29,0.45,117.94,-178.69,4.25,
0:02:05,NA:NA:NA,125.9,125926,1,9,10/14/23,9:54:05,33.379799,-105.2575,5165.95,1574.58,0.205,155.53,180,13.88,56.98,12.14,53.85,14.5,58.1,12.36,0.84,4734.61,1443.11,0.31,0.1,-11,-17.06,41.25,-0.68,-0.42,-9.36,-0.08,0.14,-0.07,115.81,-179,-0.81,
0:02:06,NA:NA:NA,126.9,126926,1,9,10/14/23,9:54:06,33.379803,-105.2575,5166.82,1574.85,0.137,155.53,180,13.99,57.18,12.23,54.01,14.53,58.15,12.36,0.84,4735.55,1443.4,0.94,0.29,-9.19,-18.25,41.25,-0.65,0.35,-8.25,0.12,0.46,0.19,113.88,-178.06,-1.75,
0:02:07,NA:NA:NA,127.9,127926,1,9,10/14/23,9:54:07,33.379807,-105.2575,5168.16,1575.26,0.102,155.53,180,13.92,57.06,12.48,54.46,14.52,58.14,12.36,0.84,4735.24,1443.3,-0.32,-0.1,-12,-19.75,39.5,0.06,1.26,-9.77,-0.03,0.03,-0.04,115.69,-174.75,-0.94,
0:02:08,NA:NA:NA,128.9,128926,1,9,10/14/23,9:54:08,33.37981,-105.2575,5168.12,1575.24,0.035,155.53,180,13.99,57.18,12.45,54.42,14.55,58.19,12.37,0.84,4733.98,1442.92,-1.26,-0.38,-12.5,-23.38,38,-0.4,1.64,-9.52,-0.07,0.05,-0.1,121.81,-167.5,-1.62,
0:02:09,NA:NA:NA,129.9,129926,1,9,10/14/23,9:54:09,33.37981,-105.2575,5167.97,1575.2,0.082,155.53,180,13.95,57.1,12.59,54.66,14.57,58.23,12.37,0.84,4732.72,1442.53,-1.26,-0.38,-12.06,-23.69,36.5,-0.48,2.01,-9.51,0.13,0.02,-0.11,120.94,-167.5,-2.75,
0:02:10,NA:NA:NA,130.9,130926,1,9,10/14/23,9:54:10,33.37981,-105.2575,5167.35,1575.01,0.043,155.53,180,13.92,57.06,12.65,54.78,14.58,58.24,12.37,0.84,4733.67,1442.82,0.95,0.29,-12.06,-23.69,38.69,-0.36,1.62,-9.4,-0.04,-0.03,-0.07,121.38,-169.56,-2.25,
0:02:11,NA:NA:NA,131.9,131926,1,9,10/14/23,9:54:11,33.37981,-105.2575,5167.33,1575,0.168,155.53,180,13.84,56.9,12.68,54.82,14.55,58.19,12.37,0.84,4733.35,1442.73,-0.31,-0.1,-12.06,-23.69,37.19,-0.16,1.78,-9.6,0.02,-0.07,-0.03,121.25,-169,-2.25,
0:02:12,NA:NA:NA,132.9,132926,1,9,10/14/23,9:54:12,33.37981,-105.2575,5167.51,1575.06,0.219,155.53,180,13.81,56.86,12.63,54.74,14.54,58.17,12.37,0.84,4733.98,1442.92,0.63,0.19,-12.88,-24.06,36.5,-0.14,1.57,-9.52,-0.01,-0.01,0,120.94,-168.69,-2.25,
0:02:13,NA:NA:NA,133.9,133926,1,9,10/14/23,9:54:13,33.37981,-105.2575,5166.75,1574.83,0.39,155.53,180,13.64,56.54,12.59,54.66,14.55,58.19,12.36,0.84,4734.61,1443.11,0.63,0.19,-12.5,-25.56,36.5,-0.17,1.8,-9.57,0.02,-0.04,0,120.38,-168.75,-2,
0:02:14,NA:NA:NA,134.9,134926,1,9,10/14/23,9:54:14,33.37981,-105.2575,5167.13,1574.94,0.154,155.53,180,13.59,56.46,12.5,54.5,14.57,58.23,12.37,0.84,4733.67,1442.82,-0.94,-0.29,-12.88,-24.5,36.19,-0.04,1.81,-9.13,-0.05,0.02,-0.08,120.81,-168.56,-1,
0:02:15,NA:NA:NA,135.9,135926,1,10,10/14/23,9:54:15,33.37981,-105.257507,5167.47,1575.04,0.067,155.53,170,13.66,56.58,12.57,54.62,14.56,58.21,12.37,0.84,4733.67,1442.82,0,0,-12.88,-24.06,36.19,-0.02,1.61,-9.49,-0.06,-0.02,-0.05,120.31,-168.94,-1.12,
0:02:16,NA:NA:NA,136.9,136926,1,10,10/14/23,9:54:16,33.37981,-105.257507,5167.81,1575.15,0.087,155.53,170,13.61,56.5,12.59,54.66,14.58,58.24,12.36,0.84,4734.3,1443.01,0.63,0.19,-7,-4.25,46.56,-0.25,2.04,-9.34,0,-0.05,-0.03,120.12,-168.94,-1.31,
0:02:17,NA:NA:NA,137.9,137926,1,10,10/14/23,9:54:17,33.37981,-105.257507,5168.68,1575.41,0.078,155.53,170,13.59,56.46,12.5,54.5,14.57,58.23,12.37,0.84,4733.35,1442.73,-0.94,-0.29,-5.06,-3.69,46.69,-0.19,1.97,-9.62,0.04,-0.05,-0.03,120.06,-168.38,-1.56,
0:02:18,NA:NA:NA,138.9,138926,1,10,10/14/23,9:54:18,33.379814,-105.257507,5169.33,1575.61,0.143,155.53,170,13.64,56.54,12.3,54.13,14.55,58.19,12.37,0.84,4733.98,1442.92,0.63,0.19,-7.38,-3.69,46.19,-0.19,1.86,-9.52,-0.03,0.01,0.01,120.19,-168.25,-1.75,
0:02:19,NA:NA:NA,139.9,139926,1,10,10/14/23,9:54:19,33.379818,-105.257507,5170.04,1575.83,0.218,155.53,170,13.7,56.66,12.07,53.73,14.52,58.14,12.36,0.84,4734.3,1443.01,0.32,0.1,-7.75,-3.69,44.69,-0.08,1.68,-9.32,-0.05,-0.02,-0.02,120.19,-168.19,-1.69,
0:02:20,NA:NA:NA,140.9,140926,1,10,10/14/23,9:54:20,33.379822,-105.257507,5170.32,1575.92,0.107,155.53,170,13.77,56.78,12,53.61,14.51,58.12,12.36,0.84,4734.61,1443.11,0.31,0.1,-5.88,-4.5,46.19,-0.22,1.83,-9.37,0.02,0.01,-0.03,120.38,-168.06,-1.38,
0:02:21,NA:NA:NA,141.9,141926,1,10,10/14/23,9:54:21,33.379822,-105.2575,5171.01,1576.12,0.156,155.53,170,13.84,56.9,11.94,53.49,14.5,58.1,12.37,0.84,4733.03,1442.63,-1.57,-0.48,-20.69,-5.69,49.19,1.71,0.57,-9.53,0.17,0.2,0.1,140.94,-173.56,6,
0:02:22,NA:NA:NA,142.9,142926,1,10,10/14/23,9:54:22,33.379826,-105.2575,5170.73,1576.04,0.506,155.53,170,13.7,56.66,11.94,53.49,14.49,58.08,12.36,0.84,4734.92,1443.2,1.89,0.58,-22.25,-3.56,49.5,0.59,-0.55,-8.81,0.03,0.18,0.17,136.69,178.88,6.94,
0:02:23,NA:NA:NA,143.9,143926,1,10,10/14/23,9:54:23,33.379829,-105.2575,5172.07,1576.45,0.789,155.53,170,13.7,56.66,11.8,53.24,14.47,58.05,12.37,0.84,4733.67,1442.82,-1.26,-0.38,-17.88,-13.19,45.75,1.16,-1.72,-9.21,-0.06,0.67,-0.08,112.81,178.62,10.56,
0:02:24,NA:NA:NA,144.9,144926,1,10,10/14/23,9:54:24,33.379833,-105.2575,5172.8,1576.67,0.524,155.53,170,13.79,56.82,11.44,52.6,14.45,58.01,12.36,0.84,4736.18,1443.59,2.52,0.77,-18.19,-12.75,45.38,3.4,-0.43,-9.95,0.24,-1.03,-1.13,105.19,174.12,8.31,
0:02:25,NA:NA:NA,145.9,145926,1,10,10/14/23,9:54:25,33.379837,-105.2575,5173.16,1576.78,0.3,155.53,170,13.77,56.78,11.4,52.51,14.45,58.01,12.36,0.84,4736.5,1443.68,0.31,0.1,-21.38,-6.5,45.38,0.86,-2.15,-10.05,-0.2,0.04,1,130.94,172.12,4.44,
0:02:26,NA:NA:NA,146.9,146926,1,10,10/14/23,9:54:26,33.379837,-105.257492,5171.28,1576.21,0.42,155.53,170,13.86,56.94,11.46,52.64,14.46,58.03,12.36,0.84,4737.44,1443.97,0.95,0.29,-25.19,-0.38,43.5,-0.16,-1.92,-7.95,-0.06,0.43,0.38,147.81,171.94,5.56,
0:02:27,NA:NA:NA,147.9,147926,1,9,10/14/23,9:54:27,33.379829,-105.257492,5172.17,1576.48,1.095,155.53,185,13.84,56.9,11.6,52.88,14.48,58.06,12.36,0.84,4738.07,1444.16,0.63,0.19,-29.56,3.5,41,1.58,-0.9,-9.5,0.22,-0.18,-0.36,155.5,171.94,7.12,
0:02:28,NA:NA:NA,148.9,148926,1,9,10/14/23,9:54:28,33.379826,-105.257492,5171.39,1576.24,0.092,155.53,185,13.84,56.9,11.67,53,14.49,58.08,12.36,0.84,4739.01,1444.45,0.94,0.29,-23.56,-5.69,43.75,1.16,-1.8,-8.83,-0.18,0.15,-0.57,131.31,172.69,5.94,
0:02:29,NA:NA:NA,149.9,149926,1,8,10/14/23,9:54:29,33.379826,-105.257492,5169.17,1575.56,0.127,155.53,194,13.81,56.86,11.4,52.51,14.48,58.06,12.36,0.84,4738.38,1444.26,-0.63,-0.19,-21.38,-5.25,45.38,1.05,-1.74,-8.09,-0.15,0.02,-0.12,129.25,171,3.44,
0:02:30,NA:NA:NA,150.9,150926,1,8,10/14/23,9:54:30,33.379829,-105.257492,5167.51,1575.06,0.13,155.53,194,13.86,56.94,11.22,52.19,14.48,58.06,12.36,0.84,4738.07,1444.16,-0.31,-0.1,-24,-7.5,44.25,1.26,-1.11,-9.19,-0.01,-0.15,-0.1,131.31,173.81,5.31,
0:02:31,NA:NA:NA,151.9,151926,1,8,10/14/23,9:54:31,33.379829,-105.257492,5170.1,1575.85,0.141,155.53,226,14.06,57.3,11.1,51.99,14.51,58.12,12.36,0.84,4738.38,1444.26,0.31,0.1,-22.88,-8.38,44.19,1.23,-1.06,-9.29,-0.08,-0.03,-0.06,130.31,174.06,5.12,
0:02:32,NA:NA:NA,152.9,152926,1,8,10/14/23,9:54:32,33.379833,-105.2575,5175.3,1577.43,0.043,155.53,226,13.9,57.02,11.04,51.86,14.54,58.17,12.36,0.84,4738.07,1444.16,-0.31,-0.1,-22.88,-8,43.75,1.12,-1.21,-9.47,0.06,-0.14,0.03,131.06,173.94,5.5,
0:02:33,NA:NA:NA,153.9,153926,1,8,10/14/23,9:54:33,33.379833,-105.2575,5175.05,1577.35,0.196,155.53,226,13.95,57.1,10.99,51.78,14.54,58.17,12.36,0.84,4739.01,1444.45,0.94,0.29,-23.25,-8.38,44.19,1.27,-1.27,-9.3,-0.01,0.03,0,131.88,173.44,6.19,
0:02:34,NA:NA:NA,154.9,154926,1,8,10/14/23,9:54:34,33.379829,-105.257492,5175.18,1577.39,1.484,155.53,226,13.92,57.06,10.81,51.46,14.56,58.21,12.36,0.84,4739.64,1444.64,0.63,0.19,-22.88,-9.75,43.5,1.54,-0.91,-9.53,-0.01,-0.02,-0.08,129.94,174.06,7.44,
0:02:35,NA:NA:NA,155.9,155926,1,8,10/14/23,9:54:35,33.379833,-105.257492,5175.21,1577.4,0.63,155.53,226,13.97,57.14,10.72,51.29,14.57,58.23,12.36,0.84,4739.33,1444.55,-0.31,-0.1,-21.75,-10.19,43.75,1.53,-0.92,-9.69,-0.03,0,0,129.5,174.06,8.31,
0:02:36,NA:NA:NA,156.9,156926,1,9,10/14/23,9:54:36,33.379837,-105.2575,5176.38,1577.76,0.269,155.53,193,13.99,57.18,10.6,51.09,14.57,58.23,12.36,0.84,4740.27,1444.83,0.94,0.29,-23.88,-9.06,43.75,1.72,-1.29,-9.89,-0.29,0.1,0.11,133.25,173.94,8.12,
0:02:37,NA:NA:NA,157.9,157926,1,8,10/14/23,9:54:37,33.379841,-105.2575,5176.44,1577.78,0.197,155.53,468,13.99,57.18,10.49,50.88,14.59,58.26,12.36,0.84,4739.33,1444.55,-0.94,-0.29,-24.25,-12.06,42.5,1.72,-0.58,-9.12,-0.09,0.05,-0.33,130.38,176.81,8.38,
0:02:38,NA:NA:NA,158.9,158926,1,8,10/14/23,9:54:38,33.379845,-105.2575,5176.47,1577.79,0.64,155.53,468,13.97,57.14,10.4,50.72,14.62,58.32,12.36,0.84,4740.27,1444.83,0.94,0.29,-13.25,-16.5,43.75,1.08,-0.43,-9.25,0.04,-0.01,-0.15,110.88,177.62,3.75,
0:02:39,NA:NA:NA,159.9,159926,1,8,10/14/23,9:54:39,33.379841,-105.257492,5180.19,1578.92,2.306,136.25,468,13.97,57.14,10.31,50.55,14.62,58.32,12.36,0.84,4741.53,1445.22,1.26,0.38,-17,-14,44.25,1.5,-1.07,-8.77,0.02,0.01,-0.13,114.38,174.44,8.12,
0:02:40,NA:NA:NA,160.9,160926,1,10,10/14/23,9:54:40,33.379826,-105.257477,5179.51,1578.72,0.121,136.25,170,13.97,57.14,10.26,50.47,14.62,58.32,12.36,0.84,4740.59,1444.93,-0.94,-0.29,-8.56,-20.56,43.56,0.61,2.18,-9.21,-0.64,0.21,-0.41,98,-177.5,3.12,
0:02:41,NA:NA:NA,161.9,161926,1,10,10/14/23,9:54:41,33.379818,-105.257477,5182.7,1579.69,0.048,136.25,170,13.97,57.14,10.13,50.23,14.61,58.3,12.36,0.84,4737.44,1443.97,-3.14,-0.96,-3.75,-33.5,34.19,-0.11,3.26,-9.57,0.03,-0.05,-0.01,98.94,-159.31,-1.75,
0:02:42,NA:NA:NA,162.9,162926,1,9,10/14/23,9:54:42,33.379818,-105.257469,5186.4,1580.81,0.096,136.25,176,13.84,56.9,10.06,50.1,14.61,58.3,12.36,0.84,4736.18,1443.59,-1.26,-0.38,-2.25,-34.19,33.25,0.17,3.31,-9.46,-0.04,0.07,-0.06,94.81,-159.25,-1.19,
0:02:43,NA:NA:NA,163.9,163926,1,9,10/14/23,9:54:43,33.379822,-105.257469,5188.67,1581.51,0.06,136.25,176,13.75,56.74,10.03,50.06,14.62,58.32,12.36,0.84,4736.81,1443.78,0.63,0.19,-1.56,-35,32.88,0.13,3.41,-9.24,-0.12,0,-0.01,93.31,-159.5,-0.69,
0:02:44,NA:NA:NA,164.9,164926,1,10,10/14/23,9:54:44,33.379826,-105.257469,5189.21,1581.67,0.234,136.25,170,13.77,56.78,10.03,50.06,14.63,58.33,12.36,0.84,4736.81,1443.78,0,0,-2.25,-35.38,32.5,0.37,3.02,-9.21,-0.03,-0.03,-0.01,93.75,-159.38,0,
0:02:45,NA:NA:NA,165.9,165926,1,10,10/14/23,9:54:45,33.379829,-105.257469,5189.76,1581.84,0.12,136.25,170,13.81,56.86,10.03,50.06,14.64,58.35,12.36,0.84,4736.81,1443.78,0,0,-1.56,-35.38,32.5,0.05,3.67,-9.25,0.01,0.01,-0.03,92.62,-158.62,0.19,
0:02:46,NA:NA:NA,166.9,166926,1,10,10/14/23,9:54:46,33.379837,-105.257469,5190.52,1582.07,0.13,136.25,170,13.77,56.78,10.03,50.06,14.65,58.37,12.36,0.84,4735.87,1443.49,-0.94,-0.29,-1.88,-36.5,32.06,0.16,3.56,-9.11,0,-0.05,-0.01,92.88,-157.88,0.81,
0:02:47,NA:NA:NA,167.9,167926,1,10,10/14/23,9:54:47,33.379841,-105.257469,5190.66,1582.11,0.178,136.25,170,13.77,56.78,9.99,49.98,14.64,58.35,12.36,0.84,4736.5,1443.68,0.63,0.19,-2.69,-36.06,31.75,0,4,-8.66,-0.08,-0.07,0.03,93.25,-156.88,0.88,
0:02:48,NA:NA:NA,168.9,168926,1,10,10/14/23,9:54:48,33.379841,-105.257469,5190.32,1582.01,0.174,136.25,170,13.64,56.54,9.99,49.98,14.64,58.35,12.36,0.84,4736.5,1443.68,0,0,-3.5,-40.19,25.06,0.98,4.93,-9.63,0.25,-0.17,-0.14,100,-149.69,-0.81,
0:02:49,NA:NA:NA,169.9,169926,1,10,10/14/23,9:54:49,33.379841,-105.257469,5191.61,1582.4,0.095,136.25,170,13.48,56.26,9.9,49.81,14.61,58.3,12.36,0.84,4739.01,1444.45,2.52,0.77,-0.75,-38.38,27.88,-0.12,5.01,-8.63,-0.21,0.03,-0.14,94.12,-149.75,-0.5,
0:02:50,NA:NA:NA,170.9,170926,1,10,10/14/23,9:54:50,33.379845,-105.257469,5193.73,1583.05,0.093,136.25,170,13.5,56.3,9.94,49.9,14.6,58.28,12.36,0.84,4737.44,1443.97,-1.57,-0.48,-1.19,-40.25,26.06,-1.47,5.15,-8.72,-0.04,-0.07,-0.05,93.44,-147.81,-3,
0:02:51,NA:NA:NA,171.9,171926,1,10,10/14/23,9:54:51,33.379848,-105.257477,5194.51,1583.29,0.271,136.25,170,13.44,56.18,9.9,49.81,14.59,58.26,12.36,0.84,4735.87,1443.49,-1.58,-0.48,-1.88,-39.75,26.75,-0.21,4.86,-9.15,0.11,0,0.03,99.06,-149.75,-2.5,
0:02:52,NA:NA:NA,172.9,172926,1,10,10/14/23,9:54:52,33.379845,-105.257477,5194.26,1583.21,0.101,136.25,170,13.39,56.1,9.87,49.77,14.56,58.21,12.36,0.84,4735.55,1443.4,-0.31,-0.1,-3.75,-38.69,27.06,-0.26,4.73,-8.55,-0.08,-0.05,-0.04,102,-150.62,-2.19,
0:02:53,NA:NA:NA,173.9,173926,1,10,10/14/23,9:54:53,33.379845,-105.257484,5194.82,1583.38,0.193,136.25,170,13.37,56.06,9.87,49.77,14.53,58.15,12.36,0.84,4735.87,1443.49,0.31,0.1,-3.75,-39,26.75,-0.27,4.69,-8.39,0,-0.01,0,102.94,-150.12,-2.12,
0:02:54,NA:NA:NA,174.9,174926,1,10,10/14/23,9:54:54,33.379848,-105.257484,5195.56,1583.61,0.318,136.25,170,13.35,56.02,9.85,49.73,14.46,58.03,12.36,0.84,4735.24,1443.3,-0.63,-0.19,-4.19,-38.69,28.19,-0.29,4.65,-8.66,-0.02,0.01,-0.02,103.81,-150.62,-1.81,
0:02:55,NA:NA:NA,175.9,175926,1,10,10/14/23,9:54:55,33.379845,-105.257484,5195.5,1583.59,0.076,136.25,170,13.32,55.98,9.85,49.73,14.44,57.99,12.36,0.84,4736.5,1443.68,1.26,0.38,-4.56,-38.69,28.5,-0.6,4.68,-8.86,-0.02,-0.03,-0.13,105.25,-151.25,-2.12,
0:02:56,NA:NA:NA,176.9,176926,1,10,10/14/23,9:54:56,33.379845,-105.257484,5195.5,1583.59,0.208,136.25,170,13.35,56.02,9.83,49.69,14.45,58.01,12.36,0.84,4735.55,1443.4,-0.94,-0.29,-4.56,-35.38,31.56,0.34,3.12,-9.55,0.12,0.04,-0.27,105.31,-158,-1.44,
0:02:57,NA:NA:NA,177.9,177926,1,10,10/14/23,9:54:57,33.379845,-105.257484,5197.16,1584.09,0.268,136.25,170,13.48,56.26,9.83,49.69,14.49,58.08,12.36,0.84,4738.07,1444.16,2.52,0.77,-12.38,-31.5,35.38,0.27,2.66,-9.16,0.55,-0.03,0.24,122.44,-162.25,0.38,
0:02:58,NA:NA:NA,178.9,178926,1,10,10/14/23,9:54:58,33.379845,-105.257484,5197.49,1584.19,0.071,136.25,170,13.66,56.58,10.06,50.1,14.52,58.14,12.36,0.84,4736.5,1443.68,-1.58,-0.48,2.5,-31.5,36.25,-0.81,2.71,-9.31,-0.24,0.42,-0.34,93.88,-165.19,-6.06,
